bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,yr_since_renovated,log_price,is_renovated,house_age,house_age_bin,basement_ratio,above_ratio,lot_living_ratio
3,2.0,2730,15677,2.5,0,3,3,9,2730,0,1976,98166,47.4612,-122.365,2040,12209,2014,,13.244582780038517,0,38,20–50 yrs,0.0,1.0,5.7424908424908425
4,2.0,2195,2681,1.0,0,0,3,7,1060,1135,1912,98103,47.6965,-122.342,1710,1280,2014,,12.880166967647012,0,102,>100 yrs,0.5170842824601367,0.48291571753986334,1.2214123006833713
2,2.0,1560,4675,1.0,0,0,3,8,1560,0,2006,98053,47.7086,-122.019,1870,6361,2014,,13.140205260167273,0,8,<20 yrs,0.0,1.0,2.996794871794872
3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,98117,47.6865,-122.379,1440,3840,2014,,12.73670383776449,0,93,50–100 yrs,0.14285714285714285,0.8571428571428571,3.4285714285714284
3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,98117,47.6865,-122.379,1440,3840,2015,,13.19375523568666,0,94,50–100 yrs,0.14285714285714285,0.8571428571428571,3.4285714285714284
4,3.0,3690,9892,2.0,0,0,3,10,3690,0,1998,98075,47.5937,-121.982,3430,11294,2014,,13.670485941982712,0,16,<20 yrs,0.0,1.0,2.680758807588076
2,1.0,1140,8340,1.0,0,0,3,7,1140,0,1948,98155,47.7448,-122.3,1030,8149,2014,,12.788291058675025,0,66,50–100 yrs,0.0,1.0,7.315789473684211
4,2.25,1920,3225,1.5,0,0,5,7,1300,620,1923,98116,47.5848,-122.384,1960,3750,2014,,13.296318365198623,0,91,50–100 yrs,0.3229166666666667,0.6770833333333334,1.6796875
4,2.5,2496,8058,2.0,0,0,3,9,2496,0,1998,98052,47.6791,-122.149,2496,7757,2014,,13.401510631691982,0,16,<20 yrs,0.0,1.0,3.2283653846153846
3,2.25,2280,8500,1.0,0,0,4,7,1680,600,1977,98034,47.7211,-122.166,1890,7700,2014,,12.9478933167868,0,37,20–50 yrs,0.2631578947368421,0.7368421052631579,3.7280701754385963
4,3.5,3200,6420,2.0,0,0,3,9,3200,0,2006,98038,47.3545,-122.001,3200,6291,2015,,13.102162710901053,0,9,<20 yrs,0.0,1.0,2.00625
2,1.0,880,4000,1.0,0,0,3,7,880,0,1940,98117,47.6847,-122.387,1310,4000,2014,,13.171155446333852,0,74,50–100 yrs,0.0,1.0,4.545454545454546
3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1995,98117,47.6959,-122.376,1380,1503,2014,,12.765691290604371,0,19,<20 yrs,0.0,1.0,0.9833333333333333
3,2.5,2450,3582,2.0,0,0,3,9,2450,0,2008,98072,47.7749,-122.159,2490,5449,2015,,13.222210522327158,0,7,<20 yrs,0.0,1.0,1.4620408163265306
3,1.0,1040,8970,1.0,0,0,4,6,1040,0,1961,98023,47.3283,-122.337,1040,8450,2015,,12.25486757159303,0,54,50–100 yrs,0.0,1.0,8.625
3,2.5,2480,53250,2.0,0,0,3,9,2480,0,1990,98042,47.3323,-122.079,2510,36549,2015,,12.873904582205107,0,25,20–50 yrs,0.0,1.0,21.471774193548388
5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,98155,47.7734,-122.315,1790,12743,2015,,12.727247530467041,0,57,50–100 yrs,0.12021857923497267,0.8797814207650273,9.098360655737705
3,2.5,1440,4473,2.0,0,0,3,7,1440,0,2003,98053,47.6825,-122.036,1650,3322,2015,,13.049794835104816,0,12,<20 yrs,0.0,1.0,3.10625
4,2.5,1580,3632,2.0,0,0,3,7,1580,0,2011,98038,47.3672,-122.019,1950,3800,2014,,12.611207699176356,0,3,<20 yrs,0.0,1.0,2.2987341772151897
3,3.25,3230,5000,2.0,0,0,3,9,3230,0,2006,98029,47.5558,-122.002,2670,3977,2014,,13.480039220276565,0,8,<20 yrs,0.0,1.0,1.5479876160990713
4,2.5,1810,39639,1.0,0,0,3,7,1230,580,1970,98042,47.3472,-122.11,1810,44866,2014,,12.367345048436391,0,44,20–50 yrs,0.32044198895027626,0.6795580110497238,21.9
3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,98001,47.2877,-122.283,2434,4400,2014,,12.52815976788113,0,7,<20 yrs,0.0,1.0,1.7635270541082164
4,1.5,1740,12728,1.0,0,0,4,7,1180,560,1964,98003,47.2808,-122.3,1830,11125,2015,,12.487488878546145,0,51,50–100 yrs,0.3218390804597701,0.6781609195402298,7.314942528735632
3,1.75,1680,3000,1.0,0,2,4,6,840,840,1900,98103,47.686,-122.346,1540,3700,2014,,12.959846800844963,0,114,>100 yrs,0.5,0.5,1.7857142857142858
4,2.5,2460,10320,2.0,0,0,3,8,2460,0,1993,98092,47.2599,-122.215,2210,9024,2015,,12.653961664405365,0,22,20–50 yrs,0.0,1.0,4.195121951219512
3,2.5,3050,6000,1.0,0,3,3,8,1720,1330,1984,98177,47.7701,-122.389,2340,7200,2015,,13.480039220276565,0,31,20–50 yrs,0.4360655737704918,0.5639344262295082,1.9672131147540983
3,2.25,1630,10969,2.0,0,0,3,7,1630,0,1991,98001,47.3305,-122.285,1410,7920,2014,,12.487488878546145,0,23,20–50 yrs,0.0,1.0,6.729447852760736
3,2.75,2460,6413,2.0,0,0,3,9,2460,0,2004,98028,47.7497,-122.245,2440,6092,2015,,13.378556330751158,0,11,<20 yrs,0.0,1.0,2.606910569105691
3,1.0,1030,6600,1.0,0,0,3,7,1030,0,1954,98146,47.4941,-122.34,1220,9040,2014,,12.07254696717504,0,60,50–100 yrs,0.0,1.0,6.407766990291262
3,2.5,3410,13809,1.0,0,3,4,10,2450,960,1973,98003,47.3424,-122.326,3410,14245,2014,,13.38318953651709,0,41,20–50 yrs,0.28152492668621704,0.718475073313783,4.049560117302053
3,2.75,2310,5200,1.0,0,0,4,7,1520,790,1940,98199,47.6357,-122.397,2310,5200,2015,,13.573440270649085,0,75,50–100 yrs,0.341991341991342,0.658008658008658,2.2510822510822512
4,2.75,2610,4400,1.0,0,0,5,8,1260,1350,1920,98122,47.6158,-122.293,1770,4400,2014,,13.698977865303197,0,94,50–100 yrs,0.5172413793103449,0.4827586206896552,1.685823754789272
3,3.0,2330,10327,1.0,0,0,3,9,2330,0,1998,98034,47.7239,-122.164,2200,4629,2014,,13.324489195480057,0,16,<20 yrs,0.0,1.0,4.432188841201716
4,2.5,2980,5674,2.0,0,0,3,8,2980,0,2003,98023,47.277,-122.347,2610,5495,2014,,12.706850963741102,0,11,<20 yrs,0.0,1.0,1.904026845637584
3,2.25,1790,11393,1.0,0,0,3,8,1790,0,1978,98052,47.6297,-122.099,2290,11894,2014,,13.108266481420335,0,36,20–50 yrs,0.0,1.0,6.364804469273743
4,2.25,2940,5735,1.0,0,0,3,9,1470,1470,1957,98112,47.6381,-122.304,2230,5659,2015,,14.285514812209815,0,58,50–100 yrs,0.5,0.5,1.9506802721088434
4,3.0,3900,9750,1.0,0,4,5,10,2520,1380,1972,98006,47.5605,-122.158,3410,9450,2014,,14.297937324492327,0,42,20–50 yrs,0.35384615384615387,0.6461538461538462,2.5
4,3.0,3900,9750,1.0,0,4,5,10,2520,1380,1972,98006,47.5605,-122.158,3410,9450,2015,,14.316286451937186,0,43,20–50 yrs,0.35384615384615387,0.6461538461538462,2.5
3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,98122,47.6037,-122.311,1410,3300,2014,0.0,13.120363378739663,1,114,>100 yrs,0.29714285714285715,0.7028571428571428,1.2285714285714286
6,2.75,2660,8400,1.0,0,0,5,8,1550,1110,1962,98006,47.549,-122.173,2280,8400,2014,,13.31050297651918,0,52,50–100 yrs,0.41729323308270677,0.5827067669172933,3.1578947368421053
2,1.5,1580,3680,1.0,0,2,3,8,1280,300,1941,98126,47.5762,-122.377,1730,3680,2014,,13.180634172318978,0,73,50–100 yrs,0.189873417721519,0.810126582278481,2.329113924050633
5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,98004,47.6005,-122.204,2470,11629,2015,,13.704580114574805,0,53,50–100 yrs,0.4808510638297872,0.5191489361702127,6.041276595744681
4,2.25,2510,8165,1.0,0,0,4,7,1610,900,1972,98023,47.3092,-122.372,1940,8250,2014,,12.496298978604207,0,42,20–50 yrs,0.35856573705179284,0.6414342629482072,3.252988047808765
3,2.5,1480,15639,2.0,0,0,3,8,1480,0,1987,98045,47.4723,-121.746,1480,16454,2014,,12.524530013005734,0,27,20–50 yrs,0.0,1.0,10.566891891891892
3,1.75,1720,223377,1.0,0,0,3,7,1240,480,1950,98019,47.7329,-121.92,2530,221442,2015,,12.99441863605669,0,65,50–100 yrs,0.27906976744186046,0.7209302325581395,129.8703488372093
3,2.25,1470,4653,2.0,0,0,4,7,1470,0,1985,98029,47.5667,-122.018,1560,4119,2014,,13.02805489573287,0,29,20–50 yrs,0.0,1.0,3.1653061224489796
3,1.75,1540,6930,1.0,0,0,3,7,1250,290,1944,98115,47.6782,-122.278,1760,6930,2015,,13.353476685668044,0,71,50–100 yrs,0.18831168831168832,0.8116883116883117,4.5
3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,98029,47.5533,-121.992,2660,5001,2014,,13.444448325847754,0,10,<20 yrs,0.0,1.0,1.773404255319149
4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,98023,47.302,-122.382,1390,8550,2014,,12.264346270624157,0,43,20–50 yrs,0.0,1.0,10.164
4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,98030,47.3762,-122.183,1200,7500,2014,,12.352339472153524,0,29,20–50 yrs,0.38461538461538464,0.6153846153846154,3.6182692307692306
4,3.25,5180,49936,2.0,0,0,4,10,5180,0,1991,98053,47.6676,-122.069,4240,35363,2015,,14.028604581505464,0,24,20–50 yrs,0.0,1.0,9.64015444015444
3,2.5,2860,43821,2.0,0,0,4,9,2860,0,1990,98092,47.3163,-122.142,2370,65340,2014,,12.843973993864076,0,24,20–50 yrs,0.0,1.0,15.322027972027971
4,2.5,2710,35868,2.0,0,0,3,9,2710,0,1989,98038,47.375,-122.022,2780,36224,2014,,13.085701467719382,0,25,20–50 yrs,0.0,1.0,13.235424354243543
2,1.0,1140,3990,1.0,0,0,3,7,1140,0,1924,98103,47.6554,-122.333,1800,5700,2015,,13.451668563394815,0,91,50–100 yrs,0.0,1.0,3.5
4,2.5,4070,57587,2.0,0,0,3,10,4070,0,1989,98052,47.6908,-122.052,3890,35960,2014,,13.779884416590017,0,25,20–50 yrs,0.0,1.0,14.14914004914005
3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,98199,47.6481,-122.406,2920,5922,2015,,13.42246945133505,0,74,50–100 yrs,0.34502923976608185,0.6549707602339181,3.457894736842105
3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,98034,47.7168,-122.192,1620,7107,2014,,12.866182555987908,0,42,20–50 yrs,0.0,1.0,4.850746268656716
4,2.75,2290,7000,2.0,0,0,3,8,2290,0,1977,98058,47.4442,-122.129,2000,7200,2015,,12.758522821680685,0,38,20–50 yrs,0.0,1.0,3.056768558951965
3,2.0,1860,7400,1.0,0,0,3,8,930,930,1922,98166,47.4598,-122.352,1640,8461,2014,10.0,12.861001210669146,1,92,50–100 yrs,0.5,0.5,3.978494623655914
3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,98126,47.5209,-122.374,1100,5950,2014,,12.487488878546145,0,64,50–100 yrs,0.0,1.0,4.564814814814815
3,1.0,960,5264,1.0,0,0,3,7,960,0,1953,98115,47.6805,-122.301,1140,5150,2015,,12.914110901635024,0,62,50–100 yrs,0.0,1.0,5.483333333333333
2,1.5,980,5000,2.0,0,0,3,7,980,0,1922,98014,47.7076,-121.359,1040,5000,2014,11.0,11.80560254159177,1,92,50–100 yrs,0.0,1.0,5.1020408163265305
3,1.0,1500,3399,2.0,0,0,5,7,1300,200,1926,98103,47.6838,-122.352,1360,3588,2014,,12.936036208848487,0,88,50–100 yrs,0.13333333333333333,0.8666666666666667,2.266
3,1.75,1440,8775,1.0,0,0,3,7,1440,0,1973,98034,47.7231,-122.17,1790,7865,2014,,12.834683971615659,0,41,20–50 yrs,0.0,1.0,6.09375
4,2.5,2580,7465,2.0,0,0,3,8,2580,0,1993,98074,47.6319,-122.022,2350,7596,2014,,13.3374763699232,0,21,20–50 yrs,0.0,1.0,2.893410852713178
5,2.5,2070,4698,2.0,0,0,3,7,2070,0,1999,98038,47.3539,-122.024,2010,4698,2014,,12.729323752253295,0,15,<20 yrs,0.0,1.0,2.2695652173913046
3,2.5,1880,12368,1.0,0,0,4,7,1260,620,1967,98005,47.5901,-122.167,1950,11551,2014,,13.244582780038517,0,47,20–50 yrs,0.32978723404255317,0.6702127659574468,6.578723404255319
3,1.75,2420,12676,2.0,0,0,3,7,2420,0,1911,98045,47.4943,-121.789,1210,6769,2014,28.0,12.897971547314246,1,103,>100 yrs,0.0,1.0,5.23801652892562
2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,98004,47.6144,-122.211,2180,12825,2014,,13.878486296092358,0,27,20–50 yrs,0.0,1.0,5.008465608465609
3,2.0,1920,33630,1.0,0,0,3,8,1920,0,1992,98056,47.4983,-122.167,2080,7505,2014,,12.77280873810987,0,22,20–50 yrs,0.0,1.0,17.515625
3,2.0,1870,5909,1.0,0,0,3,7,1270,600,1986,98030,47.3665,-122.183,1870,7887,2014,,12.464587201678082,0,28,20–50 yrs,0.32085561497326204,0.679144385026738,3.159893048128342
2,1.0,900,7620,1.0,0,0,3,7,900,0,1971,98106,47.5268,-122.343,1520,7620,2015,,12.676079399771027,0,44,20–50 yrs,0.0,1.0,8.466666666666667
3,2.5,2160,9888,2.0,0,0,4,9,2160,0,1989,98052,47.6712,-122.142,3060,7829,2014,,13.504902345124338,0,25,20–50 yrs,0.0,1.0,4.5777777777777775
2,1.0,900,2910,1.0,0,0,5,7,900,0,1924,98115,47.6859,-122.322,1320,2910,2014,,12.851868750935193,0,90,50–100 yrs,0.0,1.0,3.2333333333333334
2,1.0,1180,9261,1.0,0,0,4,7,940,240,1957,98118,47.5492,-122.274,1700,6325,2014,,12.745488641595722,0,57,50–100 yrs,0.2033898305084746,0.7966101694915254,7.848305084745762
2,1.0,900,6400,1.0,0,0,5,6,900,0,1938,98022,47.2113,-121.992,1320,6400,2014,,12.233206179086634,0,76,50–100 yrs,0.0,1.0,7.111111111111111
3,2.0,1600,16530,1.0,0,0,5,7,1600,0,1967,98075,47.5821,-122.016,1850,41006,2014,,13.171155446333852,0,47,20–50 yrs,0.0,1.0,10.33125
3,1.75,1500,8352,1.0,0,2,5,6,750,750,1943,98056,47.4883,-122.191,1500,8447,2015,,12.611541086966115,0,72,50–100 yrs,0.5,0.5,5.568
2,1.0,1070,189486,1.0,0,0,3,6,1070,0,1942,98077,47.7199,-122.085,1970,60548,2014,,12.608202196848836,0,72,50–100 yrs,0.0,1.0,177.08971962616823
4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,98029,47.5763,-122.0,2260,5392,2014,,13.237477967034438,0,24,20–50 yrs,0.0,1.0,2.0428015564202333
3,1.0,1210,4000,1.5,0,0,3,7,1090,120,1928,98144,47.5934,-122.308,1210,4000,2015,,13.017005083966255,0,87,50–100 yrs,0.09917355371900827,0.9008264462809917,3.3057851239669422
4,2.5,1850,7850,2.0,0,0,3,8,1850,0,1985,98052,47.6914,-122.103,1830,8140,2014,,13.199326270390594,0,29,20–50 yrs,0.0,1.0,4.243243243243243
3,2.5,1740,30886,2.0,0,0,3,8,1740,0,1992,98045,47.46,-121.707,1740,39133,2014,,12.84529412258351,0,22,20–50 yrs,0.0,1.0,17.75057471264368
3,1.0,1300,14000,1.0,0,0,4,7,1300,0,1958,98198,47.4213,-122.322,1390,8750,2014,,12.345838935721968,0,56,50–100 yrs,0.0,1.0,10.76923076923077
3,2.5,2000,30605,2.0,0,0,4,8,2000,0,1989,98042,47.3442,-122.062,1930,35350,2015,,12.899097318586382,0,26,20–50 yrs,0.0,1.0,15.3025
5,2.5,3220,5806,2.0,0,0,3,8,3220,0,2002,98042,47.3714,-122.103,2760,5813,2015,,12.779875885354993,0,13,<20 yrs,0.0,1.0,1.8031055900621118
4,2.25,2160,9593,1.0,0,0,3,8,2160,0,1969,98008,47.5883,-122.112,2820,9628,2014,,13.270785106659046,0,45,20–50 yrs,0.0,1.0,4.441203703703704
3,2.0,2130,4299,1.5,0,0,4,7,1680,450,1922,98144,47.5779,-122.294,2040,4548,2015,,13.45883704259595,0,93,50–100 yrs,0.2112676056338028,0.7887323943661971,2.0183098591549298
3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,98198,47.3672,-122.312,1650,8151,2014,,12.5421912482017,0,52,50–100 yrs,0.3037974683544304,0.6962025316455697,5.158860759493671
3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,98178,47.4921,-122.275,1010,7000,2014,25.0,12.25486757159303,1,109,>100 yrs,0.0,1.0,6.25
3,3.0,3790,5001,2.0,0,0,3,10,2810,980,1989,98122,47.6035,-122.285,2500,6286,2014,,13.968232503350668,0,25,20–50 yrs,0.25857519788918204,0.741424802110818,1.3195250659630606
2,1.0,860,3874,1.0,0,0,4,6,860,0,1931,98055,47.4836,-122.204,1400,5106,2014,,12.578673594719154,0,83,50–100 yrs,0.0,1.0,4.504651162790697
5,4.5,5130,43123,2.0,0,0,3,11,5130,0,1996,98006,47.544,-122.126,4670,43560,2014,,14.285483561741055,0,18,<20 yrs,0.0,1.0,8.406042884990253
3,1.0,1600,6380,1.5,0,0,3,7,1400,200,1939,98125,47.7015,-122.317,1760,6380,2015,,13.102162710901053,0,76,50–100 yrs,0.125,0.875,3.9875
4,2.5,2110,13850,2.0,0,0,3,9,2110,0,1987,98027,47.5497,-122.077,2520,10194,2014,,13.314636915215106,0,27,20–50 yrs,0.0,1.0,6.563981042654029
3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,98133,47.7041,-122.34,990,4980,2014,,12.793723190057223,0,71,50–100 yrs,0.32142857142857145,0.6785714285714286,3.557142857142857
3,2.0,2110,9199,1.0,0,0,3,10,2110,0,1993,98074,47.6496,-122.083,3130,8841,2015,,13.42557572835937,0,22,20–50 yrs,0.0,1.0,4.359715639810426
3,2.0,1430,7125,1.0,0,0,4,7,1430,0,1984,98074,47.6256,-122.059,1570,8075,2015,,13.049794835104816,0,31,20–50 yrs,0.0,1.0,4.9825174825174825
5,5.5,6640,40014,2.0,1,4,3,12,6350,290,2004,98155,47.7493,-122.28,3030,23408,2014,,15.319588176962746,0,10,<20 yrs,0.043674698795180725,0.9563253012048193,6.026204819277108
3,2.0,3040,41072,1.0,0,0,4,8,1520,1520,1978,98038,47.3944,-121.972,2230,54014,2015,,13.122365377402328,0,37,20–50 yrs,0.5,0.5,13.510526315789473
2,1.0,980,5000,1.0,0,0,4,7,980,0,1950,98155,47.7518,-122.279,1600,5965,2015,,13.02805489573287,0,65,50–100 yrs,0.0,1.0,5.1020408163265305
6,2.0,2570,4240,1.5,0,0,4,7,1970,600,1911,98115,47.6754,-122.307,2030,4240,2014,,13.465954500233115,0,103,>100 yrs,0.23346303501945526,0.7665369649805448,1.649805447470817
3,2.5,2060,7020,1.0,0,0,4,8,1460,600,1967,98177,47.7575,-122.364,2150,8400,2014,,12.948012371209098,0,47,20–50 yrs,0.2912621359223301,0.7087378640776699,3.407766990291262
3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,98003,47.3327,-122.306,1360,7848,2014,,12.041056482892573,0,46,20–50 yrs,0.0,1.0,6.372307692307692
3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,98003,47.3327,-122.306,1360,7848,2015,,12.429220196836383,0,47,20–50 yrs,0.0,1.0,6.372307692307692
3,2.25,1680,7262,1.0,0,0,5,7,1180,500,1973,98034,47.713,-122.225,1910,7405,2015,,13.180634172318978,0,42,20–50 yrs,0.2976190476190476,0.7023809523809523,4.322619047619048
5,3.25,4020,40341,1.0,0,0,5,8,2170,1850,1970,98027,47.4952,-122.068,2650,53437,2015,,13.28787951079572,0,45,20–50 yrs,0.4601990049751244,0.5398009950248757,10.035074626865672
3,1.75,1530,14087,1.0,0,0,3,7,1070,460,1979,98042,47.3146,-122.043,1770,13660,2014,,12.458778882573533,0,35,20–50 yrs,0.3006535947712418,0.6993464052287581,9.20718954248366
3,1.0,1170,6700,1.0,0,0,3,8,1170,0,1957,98125,47.7122,-122.29,2410,7620,2014,,12.936036208848487,0,57,50–100 yrs,0.0,1.0,5.726495726495727
3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1945,98107,47.672,-122.397,1560,3764,2014,,13.19189130572284,0,69,50–100 yrs,0.189873417721519,0.810126582278481,2.382278481012658
3,1.5,1270,11600,1.0,0,0,4,7,1270,0,1964,98031,47.4075,-122.196,1380,9945,2014,,12.415121329251784,0,50,20–50 yrs,0.0,1.0,9.133858267716535
3,1.75,1480,7700,1.0,0,0,3,8,1480,0,1975,98034,47.7225,-122.202,1930,8560,2014,,12.886643575525625,0,39,20–50 yrs,0.0,1.0,5.202702702702703
3,2.25,2220,10530,1.0,0,0,4,8,1700,520,1974,98052,47.6383,-122.098,2500,10014,2015,,13.513054553109397,0,41,20–50 yrs,0.23423423423423423,0.7657657657657657,4.743243243243243
4,2.75,3200,13729,2.0,0,0,3,11,3200,0,1984,98005,47.6402,-122.171,4050,16921,2014,,14.056101809045417,0,30,20–50 yrs,0.0,1.0,4.2903125
3,1.0,910,10575,1.0,0,0,4,7,910,0,1968,98003,47.2741,-122.301,1470,10425,2014,,12.154784614286667,0,46,20–50 yrs,0.0,1.0,11.62087912087912
3,1.5,1480,9086,1.0,0,0,3,7,1480,0,1962,98168,47.4717,-122.323,1540,9750,2015,,12.628070334272698,0,53,50–100 yrs,0.0,1.0,6.139189189189189
4,4.25,3770,13058,2.0,0,0,4,8,3770,0,1983,98028,47.7517,-122.225,2200,12255,2015,,13.73755009757506,0,32,20–50 yrs,0.0,1.0,3.463660477453581
4,3.0,3500,13444,2.0,0,0,3,10,2360,1140,1977,98040,47.5468,-122.231,3140,12935,2014,,13.704580114574805,0,37,20–50 yrs,0.32571428571428573,0.6742857142857143,3.841142857142857
3,1.75,1480,7475,1.5,0,0,3,8,1480,0,1943,98115,47.6732,-122.272,2120,7216,2014,,13.393917592315308,0,71,50–100 yrs,0.0,1.0,5.050675675675675
4,1.0,1660,4690,1.5,0,0,3,7,1260,400,1945,98117,47.6829,-122.378,1400,3876,2014,,13.235693848424024,0,69,50–100 yrs,0.24096385542168675,0.7590361445783133,2.825301204819277
5,2.25,2520,11700,2.0,0,0,3,9,2520,0,1977,98074,47.6322,-122.053,2530,12000,2014,,13.321215875492413,0,37,20–50 yrs,0.0,1.0,4.642857142857143
4,2.5,2850,37522,2.0,0,0,3,9,2850,0,1987,98075,47.5852,-121.992,2980,35280,2014,,13.377007146164305,0,27,20–50 yrs,0.0,1.0,13.165614035087719
3,2.5,2153,4400,2.0,0,0,3,8,2153,0,2007,98001,47.2872,-122.283,2434,4400,2015,,12.464587201678082,0,8,<20 yrs,0.0,1.0,2.0436600092893635
4,2.5,3780,10962,2.0,0,0,3,10,3780,0,1990,98033,47.6533,-122.183,3310,11651,2014,,13.795308871054397,0,24,20–50 yrs,0.0,1.0,2.9
4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,98177,47.7159,-122.367,2260,9878,2014,,13.67854584967945,0,47,20–50 yrs,0.4854111405835544,0.5145888594164456,2.586206896551724
6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,1977,98040,47.5726,-122.213,2990,9675,2014,,13.815511557963774,0,37,20–50 yrs,0.46111111111111114,0.5388888888888889,2.6875
3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,98033,47.674,-122.196,1520,9660,2014,2.0,13.710151153416941,1,73,50–100 yrs,0.4664429530201342,0.5335570469798657,4.228187919463087
4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,98103,47.6944,-122.355,1670,5913,2015,,13.07107218827772,0,100,50–100 yrs,0.33620689655172414,0.6637931034482759,2.385344827586207
5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,1975,98042,47.3774,-122.16,2900,14800,2015,,12.765691290604371,0,40,20–50 yrs,0.41946308724832215,0.5805369127516778,4.524161073825503
4,1.75,2930,11562,1.0,0,3,3,9,1670,1260,1947,98117,47.6765,-122.404,2530,6517,2014,,13.641158361294979,0,67,50–100 yrs,0.4300341296928328,0.5699658703071673,3.946075085324232
4,2.5,2040,8400,1.0,0,0,3,8,1420,620,1963,98006,47.5512,-122.17,2540,8925,2014,,13.122365377402328,0,51,50–100 yrs,0.30392156862745096,0.696078431372549,4.117647058823529
3,1.5,1510,9898,1.0,0,0,3,7,1110,400,1954,98148,47.4303,-122.334,1420,9250,2015,,12.218500103788143,0,61,50–100 yrs,0.26490066225165565,0.7350993377483444,6.554966887417218
4,2.5,2660,65340,2.0,0,0,3,8,2660,0,1988,98027,47.4969,-122.06,2850,74052,2014,,13.167338655091122,0,26,20–50 yrs,0.0,1.0,24.56390977443609
3,2.5,1740,10050,2.0,0,0,3,7,1740,0,1989,98001,47.2671,-122.236,1300,10125,2014,,12.323860125621126,0,25,20–50 yrs,0.0,1.0,5.775862068965517
3,2.25,2240,9542,1.0,0,1,3,7,1190,1050,1980,98198,47.3995,-122.318,2080,9542,2015,,12.943717457174193,0,35,20–50 yrs,0.46875,0.53125,4.259821428571429
4,1.75,1570,9670,1.0,0,0,3,7,1170,400,1959,98028,47.7432,-122.248,2080,9100,2014,,12.784092323881643,0,55,50–100 yrs,0.25477707006369427,0.7452229299363057,6.159235668789809
4,3.0,2500,5000,1.5,0,0,4,7,1460,1040,1926,98103,47.6895,-122.331,1720,4500,2014,,13.415034483903348,0,88,50–100 yrs,0.416,0.584,2.0
3,2.25,1750,12408,1.0,0,0,5,7,1150,600,1962,98155,47.7509,-122.3,1820,12977,2014,,13.030579174032535,0,52,50–100 yrs,0.34285714285714286,0.6571428571428571,7.090285714285714
4,2.5,3030,9687,2.0,0,0,3,8,2020,1010,1998,98045,47.485,-121.799,2050,10193,2014,,13.062615496138552,0,16,<20 yrs,0.3333333333333333,0.6666666666666666,3.197029702970297
3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,98116,47.5891,-122.387,1740,1280,2015,,13.232116033476537,0,7,<20 yrs,0.0,1.0,0.555952380952381
6,4.5,5740,10312,2.0,0,2,3,11,3610,2130,2000,98006,47.5533,-122.11,4350,11917,2015,,14.137594781770806,0,15,<20 yrs,0.3710801393728223,0.6289198606271778,1.7965156794425088
3,1.0,1220,6000,1.0,0,0,5,7,1220,0,1961,98002,47.2811,-122.214,1420,13137,2014,,11.992266613576142,0,53,50–100 yrs,0.0,1.0,4.918032786885246
3,1.0,1310,8370,1.5,0,0,3,7,1310,0,1962,98034,47.7284,-122.241,1310,8370,2014,,12.647551406590285,0,52,50–100 yrs,0.0,1.0,6.3893129770992365
6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,98034,47.7252,-122.187,1840,8024,2015,,13.060490101343552,0,49,20–50 yrs,0.0,1.0,3.506827309236948
3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,98108,47.5665,-122.316,1750,4800,2014,,13.251637470576167,0,85,50–100 yrs,0.20270270270270271,0.7972972972972973,3.7058558558558556
4,2.5,2240,7350,2.0,0,0,3,9,2240,0,1989,98029,47.5652,-122.013,2200,8017,2015,,13.442998001373553,0,26,20–50 yrs,0.0,1.0,3.28125
